CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Unemployment
36047021200,Kings,Brooklyn,5176,2543,2633,4.9,24.2,0.0,0.0,69.7,2045,35330,14419,27.5,32.1,15.7,48.9,14.5,7.0,13.8,16.1,7.2,62.5,8.5,3.8,1.9,53.9,7.1
36047021300,Kings,Brooklyn,4296,1982,2314,5.6,19.2,70.8,0.0,1.5,2940,38750,25640,24.8,37.3,41.7,28.6,19.7,3.3,6.7,7.8,2.7,67.8,8.6,2.4,10.7,42.5,20.6
36047021400,Kings,Brooklyn,2437,1190,1247,2.5,48.9,0.0,0.0,47.8,834,55184,15264,31.5,42.0,20.5,39.9,27.7,5.4,6.4,14.6,6.7,56.8,14.5,1.9,5.6,50.8,3.6
36047021500,Kings,Brooklyn,5136,2557,2579,12.0,36.8,39.5,0.6,8.2,3698,61723,44301,13.7,17.4,65.0,16.5,17.3,0.0,1.1,5.3,0.6,82.0,4.8,4.1,3.2,44.6,3.9
36047021600,Kings,Brooklyn,4458,2344,2114,7.9,79.7,0.0,0.0,12.3,2164,35682,13419,42.8,57.8,27.2,18.0,40.2,3.8,10.8,15.8,8.9,37.9,23.8,4.1,9.5,36.0,4.6
36047021700,Kings,Brooklyn,3904,1747,2157,11.8,25.8,49.6,0.0,9.0,2423,54595,28820,15.4,15.2,48.4,23.0,18.6,4.3,5.8,11.0,1.2,75.3,6.4,2.6,3.4,37.9,10.1
36047021800,Kings,Brooklyn,4389,2124,2265,8.7,81.0,0.5,0.0,9.1,2090,35721,13915,44.4,53.4,30.3,12.7,43.3,8.0,5.7,16.2,9.8,28.0,34.4,4.7,6.8,28.2,4.2
36047021900,Kings,Brooklyn,3617,1653,1964,9.7,22.4,60.2,0.0,5.4,2702,55758,27150,21.0,28.2,48.0,20.7,23.7,3.1,4.5,10.0,3.1,78.5,4.3,1.9,2.2,39.7,8.3
36047022000,Kings,Brooklyn,4313,2240,2073,9.4,79.6,0.1,0.0,10.9,2144,30861,12557,43.8,62.3,31.4,36.0,27.2,0.6,4.7,9.1,9.0,45.8,33.4,0.5,2.2,35.8,5.4
36047022100,Kings,Brooklyn,4255,2206,2049,16.9,28.9,48.8,1.6,3.1,3234,37140,28698,26.3,12.7,44.6,21.3,21.8,2.8,9.5,7.7,1.3,75.2,4.3,8.6,3.0,43.0,12.4
36047022200,Kings,Brooklyn,4524,2305,2219,10.1,88.5,0.0,0.0,0.0,2017,35094,12337,45.0,58.7,32.0,26.0,17.1,9.0,16.0,16.4,6.5,30.9,35.8,6.6,3.7,28.9,5.2
36047022400,Kings,Brooklyn,5981,3197,2784,22.1,67.4,0.1,0.0,10.4,2229,37271,11938,42.5,50.9,32.1,21.4,28.3,5.3,12.9,20.6,5.1,40.1,26.7,0.4,7.1,38.7,2.3
36047022600,Kings,Brooklyn,2438,1387,1051,63.6,19.1,1.9,0.0,8.6,806,48269,14414,27.9,40.0,14.9,21.1,24.6,20.1,19.4,17.0,6.6,59.5,7.9,9.1,0.0,41.3,1.9
36047022700,Kings,Brooklyn,3725,1910,1815,13.1,21.0,56.3,0.0,5.4,2733,53363,31944,14.2,12.2,45.5,25.1,22.6,2.5,4.4,8.3,1.7,72.3,2.7,3.9,11.2,38.1,12.3
36047022800,Kings,Brooklyn,3367,1847,1520,14.3,59.8,1.9,0.0,23.0,1593,30913,12339,33.8,35.4,29.8,21.0,27.1,6.3,15.9,18.1,2.3,36.9,36.7,1.9,4.0,32.0,9.3
36047022900,Kings,Brooklyn,3780,1754,2026,5.3,32.3,51.0,0.0,7.8,2793,51645,32422,19.3,26.3,54.0,13.4,20.3,1.8,10.5,10.2,1.4,67.7,4.4,8.4,7.7,37.5,8.0
36047023000,Kings,Brooklyn,3832,1892,1940,21.8,71.8,1.5,0.0,3.2,1739,31102,13237,38.0,47.5,24.1,31.2,23.4,11.6,9.7,19.3,6.7,39.0,25.1,1.9,8.0,34.4,6.7
36047023100,Kings,Brooklyn,3506,1711,1795,8.9,41.5,37.9,0.0,4.4,2894,77039,36598,19.0,19.7,55.3,13.9,21.7,4.8,4.4,13.4,0.0,64.4,10.6,5.5,6.1,39.8,11.8
36047023200,Kings,Brooklyn,5753,2970,2783,13.6,82.2,0.0,0.0,4.1,2799,33801,10952,44.3,57.5,32.1,11.4,39.5,11.6,5.4,17.3,8.5,24.9,44.3,0.6,4.3,33.8,6.9
36047023300,Kings,Brooklyn,4863,2067,2796,19.8,19.1,53.6,0.0,4.9,3383,33141,23773,33.0,43.5,39.1,24.4,24.1,1.9,10.5,6.3,0.8,78.2,7.2,4.3,3.1,39.2,19.3
36047023400,Kings,Brooklyn,5162,2482,2680,2.6,97.1,0.0,0.0,0.0,2500,24978,12807,52.7,63.2,47.3,9.0,35.7,3.6,4.3,19.5,11.3,19.6,40.7,0.7,8.2,28.0,2.4
36047023500,Kings,Brooklyn,4015,1775,2240,23.6,51.6,17.1,0.0,5.8,2051,45406,21422,48.4,68.9,48.0,15.9,25.0,5.5,5.7,12.6,4.1,55.3,16.8,4.8,6.4,35.4,6.6
36047023600,Kings,Brooklyn,5693,2997,2696,3.9,91.1,0.2,0.8,3.9,2978,24240,11093,45.4,52.6,36.9,17.8,36.5,2.1,6.7,13.6,9.2,19.0,49.6,2.7,5.8,25.5,5.4
36047023800,Kings,Brooklyn,4142,2143,1999,5.6,93.3,0.0,0.2,0.0,2406,29050,19104,29.9,35.3,41.8,10.4,34.5,8.4,4.8,17.5,13.4,32.1,27.1,1.4,8.5,37.0,4.2
36047024000,Kings,Brooklyn,4471,2243,2228,4.8,93.1,1.1,0.0,0.4,2258,26823,12834,44.8,58.5,36.3,21.7,26.6,7.5,7.9,26.4,4.3,22.6,36.9,1.3,8.6,25.5,10.7
36047024100,Kings,Brooklyn,2375,1101,1274,24.2,48.6,21.3,0.0,5.2,1765,60815,29216,23.4,45.3,53.5,14.1,25.4,4.1,3.0,13.0,1.8,52.7,13.4,11.4,7.7,35.9,5.8
36047024200,Kings,Brooklyn,3052,1612,1440,4.8,87.3,0.2,0.0,7.7,1617,38333,17246,33.4,46.7,30.9,16.2,37.9,7.8,7.2,26.1,13.2,35.1,18.0,2.5,5.1,35.1,5.0
36047024300,Kings,Brooklyn,4273,1984,2289,15.5,21.2,56.4,0.0,3.6,3221,54505,30297,15.8,13.9,52.2,18.9,19.9,2.8,6.2,7.5,0.8,75.6,7.0,4.4,4.7,40.9,7.5
36047024400,Kings,Brooklyn,3757,1763,1994,14.9,71.7,0.5,0.0,13.0,1953,48611,16574,41.6,65.6,30.7,24.9,34.0,6.0,4.5,23.4,4.4,51.0,16.6,2.2,2.4,36.4,7.0
36047024500,Kings,Brooklyn,3855,1760,2095,3.9,13.6,74.9,0.8,4.7,2699,51605,28706,20.6,26.9,42.8,17.8,21.2,7.1,11.1,18.7,4.4,70.0,1.9,2.3,2.7,42.1,20.5
36047024600,Kings,Brooklyn,3195,1599,1596,6.7,61.6,0.0,0.0,30.9,2045,45417,20472,25.5,34.4,28.4,22.7,31.1,5.7,12.0,30.8,8.7,49.8,8.9,0.0,1.8,37.0,8.3
36047024700,Kings,Brooklyn,2104,964,1140,7.3,19.7,66.2,0.0,5.3,1521,42308,26351,20.1,15.2,42.1,20.5,24.2,3.7,9.6,8.3,3.6,75.9,5.8,3.4,3.2,36.5,12.4
36047024800,Kings,Brooklyn,3056,1417,1639,24.6,38.9,1.2,0.2,34.4,1358,46310,18558,25.6,28.8,18.2,33.9,29.2,10.5,8.2,13.7,5.2,68.8,9.9,0.0,2.4,40.2,5.4
36047024900,Kings,Brooklyn,3973,2207,1766,3.1,17.0,74.7,0.0,3.9,2790,48315,28455,18.0,11.7,40.0,24.2,22.4,3.3,10.1,12.9,1.8,67.2,7.0,5.7,5.5,42.1,11.3
36047025000,Kings,Brooklyn,1527,731,796,9.0,27.3,0.1,1.4,62.3,909,46190,27910,18.5,40.9,21.1,27.8,27.8,7.9,15.4,27.0,1.8,60.2,8.4,1.8,0.7,52.1,9.7
36047025100,Kings,Brooklyn,3522,1675,1847,11.4,8.7,70.6,3.4,3.6,2460,27125,22079,36.0,44.2,28.9,34.9,24.4,7.6,4.1,13.5,0.0,74.1,3.5,8.9,0.0,41.9,23.3
36047025200,Kings,Brooklyn,5337,2770,2567,17.5,43.0,1.2,0.0,37.3,2753,42302,20415,18.8,16.4,20.6,28.0,29.5,10.1,11.8,26.6,7.7,51.6,11.0,3.0,0.0,42.1,8.8
36047025300,Kings,Brooklyn,2540,1250,1290,19.4,29.7,44.6,0.0,5.4,1921,43491,30245,25.9,34.1,47.0,13.5,32.9,3.1,3.5,12.1,0.9,70.9,7.1,3.4,5.5,39.6,11.5
36047025400,Kings,Brooklyn,4256,1968,2288,14.2,24.5,0.0,0.4,60.2,2046,48261,19239,17.3,33.0,21.8,21.9,32.0,4.0,20.3,21.8,13.5,53.8,8.0,1.1,1.7,43.7,10.5
36047025500,Kings,Brooklyn,5270,2283,2987,65.2,2.8,31.3,0.0,0.3,3143,22500,10975,42.9,63.0,10.0,32.6,36.4,6.1,15.0,3.0,2.1,77.0,13.6,3.4,0.9,41.7,18.1
36047025600,Kings,Brooklyn,3195,1648,1547,10.7,26.0,0.8,0.0,61.9,1894,53036,22246,16.9,19.2,27.6,24.1,33.3,3.3,11.6,11.9,9.4,69.6,8.3,0.8,0.0,47.9,7.3
36047025700,Kings,Brooklyn,2177,1211,966,44.4,14.4,35.5,0.0,3.7,1348,51310,21654,34.6,53.9,34.3,24.2,23.4,8.3,9.8,22.5,4.9,62.2,5.2,2.7,2.4,38.6,16.8
36047025800,Kings,Brooklyn,4225,2128,2097,16.0,46.5,0.1,0.0,35.3,2262,37917,19558,27.4,37.0,28.5,31.3,20.4,9.1,10.6,17.9,3.3,57.5,14.4,3.2,3.6,38.6,11.5
36047025901,Kings,Brooklyn,1914,989,925,32.5,23.1,42.2,0.0,0.6,1255,41289,20991,27.1,33.0,29.8,25.0,27.6,3.5,14.1,9.3,1.1,69.8,4.9,11.8,3.0,39.4,15.7
36047025902,Kings,Brooklyn,3737,1621,2116,42.7,0.0,54.1,0.0,1.6,1969,16140,6876,68.9,80.0,13.0,58.3,14.0,1.8,13.0,7.7,1.6,75.9,9.6,1.5,3.6,47.3,48.2
36047026000,Kings,Brooklyn,3687,1744,1943,9.1,28.8,1.2,0.2,59.4,2000,50123,20098,18.3,19.2,18.4,31.9,32.9,6.8,10.0,11.7,6.3,70.4,7.2,2.5,1.9,43.2,10.6
36047026100,Kings,Brooklyn,4987,2125,2862,19.1,20.0,58.6,0.0,0.9,3684,38859,23411,23.1,33.1,45.3,24.1,24.8,2.0,3.7,9.1,3.8,62.7,16.6,4.8,3.0,38.5,6.7
36047026200,Kings,Brooklyn,2422,1198,1224,15.9,36.5,1.2,0.0,46.2,1554,57121,27404,21.3,28.5,28.2,24.7,22.1,10.3,14.7,21.2,6.2,62.7,4.2,0.7,4.9,43.6,14.7
36047026300,Kings,Brooklyn,2002,879,1123,13.2,11.4,72.7,0.0,1.2,1507,39861,23964,22.9,24.7,34.4,32.7,18.5,7.3,7.2,15.1,5.0,63.5,6.0,5.7,4.7,41.3,11.1
36047026400,Kings,Brooklyn,4946,2515,2431,16.7,34.2,1.1,0.0,48.0,2634,47336,22374,20.5,22.5,27.8,23.4,22.0,13.0,13.8,19.1,9.3,56.9,11.5,1.6,1.7,54.0,5.4
36047026500,Kings,Brooklyn,3558,1642,1916,13.6,13.2,66.9,0.1,1.6,2556,51050,32354,27.6,38.2,43.4,23.4,21.4,3.0,8.8,15.6,1.9,62.9,10.2,4.4,4.9,42.6,12.1
36047026600,Kings,Brooklyn,3418,1468,1950,14.9,46.9,0.2,0.0,37.8,2119,50580,23319,10.2,13.5,30.9,21.4,26.6,11.4,9.8,19.3,7.1,58.1,10.1,2.2,3.2,47.6,12.2
36047026700,Kings,Brooklyn,3531,1854,1677,7.1,19.0,66.8,0.0,1.6,2721,41458,37224,21.4,28.2,47.3,23.7,20.2,3.6,5.2,16.8,2.2,71.7,2.0,5.0,2.2,41.4,12.9
36047026800,Kings,Brooklyn,3690,1866,1824,25.8,49.5,0.1,0.5,23.1,2089,44548,20678,21.9,33.0,21.1,30.8,20.1,14.9,13.1,21.8,7.5,55.6,6.6,5.3,3.2,45.5,9.9
36047026900,Kings,Brooklyn,2685,1157,1528,9.0,9.6,77.8,0.0,2.5,1939,48841,28798,12.6,4.4,40.7,26.5,25.1,4.7,3.0,8.5,9.3,60.6,15.1,3.5,2.9,42.3,13.5
36047027000,Kings,Brooklyn,2539,1101,1438,6.0,67.5,0.7,0.0,25.8,1602,50490,22674,15.5,17.0,34.5,23.4,24.4,9.6,8.1,26.3,7.7,52.9,7.4,1.2,4.4,50.1,8.2
36047027100,Kings,Brooklyn,2502,1306,1196,5.4,6.6,79.8,1.9,5.1,1689,37104,22852,23.7,45.7,35.5,25.8,29.2,3.7,5.7,13.0,2.1,69.9,3.2,6.2,5.6,42.4,10.7
36047027200,Kings,Brooklyn,3692,1909,1783,16.7,49.8,0.0,1.0,31.8,1786,50982,22037,18.4,25.2,36.9,25.3,21.8,8.7,7.3,21.1,4.1,65.8,7.2,0.0,1.8,46.2,9.5
36047027300,Kings,Brooklyn,2649,1272,1377,3.3,7.1,86.9,0.0,1.8,1780,34297,25337,29.0,37.5,32.9,25.9,28.6,9.8,2.7,19.5,3.2,63.5,7.0,5.3,1.5,38.5,9.6
36047027400,Kings,Brooklyn,3090,1600,1490,9.4,40.8,0.1,0.0,49.7,1878,42266,23831,14.6,20.9,23.3,24.7,28.9,7.4,15.8,17.2,8.9,68.2,3.8,1.3,0.6,51.0,6.2
36047027500,Kings,Brooklyn,4346,2061,2285,13.3,11.4,67.1,0.0,3.9,2820,55990,28576,25.1,33.2,40.6,25.0,20.5,5.7,8.2,23.3,0.0,59.6,5.1,1.7,10.3,42.3,16.6
36047027600,Kings,Brooklyn,4325,2315,2010,30.1,31.1,0.0,0.0,38.3,1930,46194,19841,26.5,27.5,24.5,27.6,24.5,11.1,12.2,12.7,4.9,64.8,11.9,0.4,5.3,46.9,9.9
36047027700,Kings,Brooklyn,4975,2429,2546,8.7,4.7,85.6,0.0,0.0,3176,37875,16850,37.9,54.7,32.2,29.3,21.6,6.6,10.3,15.4,1.3,77.3,1.6,0.9,3.5,44.2,22.2
36047027800,Kings,Brooklyn,3418,1547,1871,7.4,44.4,0.7,0.0,44.7,2072,47917,21477,24.9,46.4,24.3,36.1,27.6,3.1,9.0,9.9,5.2,73.4,9.0,2.4,0.0,46.2,18.2
36047027900,Kings,Brooklyn,3914,2020,1894,14.0,7.5,75.9,0.0,0.1,3038,57869,27381,14.0,14.8,36.8,21.6,26.0,7.5,8.1,20.7,0.9,68.6,4.7,1.6,3.6,46.5,12.8
36047028000,Kings,Brooklyn,1690,871,819,11.8,44.3,0.8,0.0,42.1,1023,56974,29736,14.9,11.2,34.6,21.5,24.2,10.7,9.0,18.6,10.6,52.6,15.6,0.5,2.1,52.2,13.6
36047028100,Kings,Brooklyn,4882,2130,2752,36.4,6.6,52.6,0.2,2.6,2805,25082,12889,52.7,68.8,28.5,34.6,22.2,3.8,10.8,8.7,0.0,85.0,2.6,3.3,0.5,46.3,19.3
36047028200,Kings,Brooklyn,3226,1478,1748,5.6,41.4,0.0,0.0,50.1,2023,41974,25650,19.4,25.6,43.0,18.3,23.5,6.2,9.0,19.6,4.7,73.3,0.7,0.5,1.1,54.3,8.9
36047028300,Kings,Brooklyn,4150,1978,2172,40.7,5.4,51.8,0.3,1.7,2496,32917,14820,36.0,55.9,17.3,36.8,29.9,3.2,12.8,10.1,2.3,83.8,2.3,1.5,0.0,41.6,22.5
36047028400,Kings,Brooklyn,3662,1986,1676,10.8,54.0,1.3,0.0,33.5,1956,51849,23484,20.9,31.4,28.2,24.7,15.7,17.5,13.8,14.4,9.2,61.0,11.3,0.8,3.4,48.2,13.8
36047028501,Kings,Brooklyn,293,205,88,36.9,56.0,7.2,0.0,0.0,262,84861,36546,12.4,0.0,51.3,13.2,26.4,9.1,0.0,0.0,0.0,81.8,4.2,14.1,0.0,41.6,10.9
36047028502,Kings,Brooklyn,2626,1054,1572,42.9,0.5,53.0,0.0,3.7,1962,15135,11027,50.0,81.7,20.0,46.3,28.5,0.0,5.2,8.2,2.1,72.2,17.5,0.0,0.0,50.1,28.4
36047028600,Kings,Brooklyn,4692,2482,2210,19.9,49.3,4.0,0.0,26.8,2978,43828,26023,23.9,26.8,36.9,21.5,21.4,9.5,10.7,26.7,6.1,64.6,1.2,1.4,0.0,53.4,4.2
36047028700,Kings,Brooklyn,2774,1154,1620,19.2,11.2,60.2,0.0,8.1,1973,30755,18375,25.5,29.5,34.7,37.9,15.7,4.9,6.9,14.3,3.8,57.6,4.5,12.8,7.0,38.9,12.1
36047028800,Kings,Brooklyn,3495,1935,1560,21.2,40.7,0.2,0.0,34.8,1721,41786,21084,22.0,40.2,21.2,27.3,22.7,8.0,20.8,16.6,5.5,66.2,11.4,0.0,0.4,43.5,5.6
36047028900,Kings,Brooklyn,3408,1473,1935,22.6,10.1,64.0,0.0,2.2,2215,39570,20055,28.5,35.0,28.8,24.8,33.3,5.7,7.3,6.8,2.5,82.9,3.2,1.4,3.1,44.7,25.8
36047029000,Kings,Brooklyn,4017,1839,2178,10.7,64.9,0.4,0.0,23.8,2623,45179,23620,21.3,50.9,32.4,17.5,28.0,11.6,10.5,27.3,2.4,60.8,4.6,3.1,1.8,51.4,9.6
36047029100,Kings,Brooklyn,2843,1238,1605,12.4,10.2,74.6,1.2,0.9,2179,35521,23234,14.1,16.0,39.8,20.5,21.5,9.5,8.7,21.0,2.4,67.5,0.9,2.5,5.7,48.9,20.8
36047029200,Kings,Brooklyn,2540,1169,1371,16.3,51.9,3.2,0.0,27.1,1491,42740,21728,21.1,27.8,28.7,25.8,29.1,7.8,8.6,23.0,2.4,64.1,5.0,2.9,2.5,49.8,9.3
36047029300,Kings,Brooklyn,3426,1302,2124,22.8,3.4,64.2,1.5,0.3,2388,30479,22413,28.3,41.2,43.7,21.9,24.9,3.7,5.8,13.9,1.1,74.3,5.8,1.4,3.5,39.8,20.1
36047029400,Kings,Brooklyn,2489,1081,1408,10.8,57.3,5.8,0.0,24.7,1844,53625,20920,22.4,13.5,23.8,27.7,26.7,10.9,10.9,17.9,3.5,70.6,5.8,0.7,1.6,46.8,11.4
36047029500,Kings,Brooklyn,3803,1699,2104,9.0,18.4,72.2,0.0,0.0,2702,54276,32133,23.6,37.8,46.9,25.4,21.1,1.0,5.6,19.1,1.4,70.0,3.8,0.0,5.6,40.3,6.0
36047029600,Kings,Brooklyn,5711,2569,3142,5.6,54.4,1.1,0.0,35.6,3809,44875,24930,15.6,16.9,37.2,21.8,25.1,8.5,7.4,22.6,7.3,62.3,4.8,2.3,0.7,43.6,9.4
36047029700,Kings,Brooklyn,3969,1862,2107,6.0,7.0,77.0,0.0,3.6,3007,50260,28085,32.2,53.6,45.5,27.9,17.0,2.4,7.2,20.3,2.9,59.9,5.6,3.4,7.9,39.9,19.3
36047029800,Kings,Brooklyn,3871,1892,1979,16.6,56.4,0.0,0.0,24.7,2104,55938,33834,11.1,21.0,35.0,15.4,21.9,13.8,14.0,26.6,12.6,51.9,6.0,1.8,1.1,40.8,5.5
36047029900,Kings,Brooklyn,2663,1185,1478,15.4,1.8,78.2,0.2,3.1,1605,22734,12150,47.2,59.1,28.3,32.7,28.0,6.4,4.6,16.9,1.0,65.0,5.9,4.1,7.2,40.7,16.4
36047030000,Kings,Brooklyn,4048,1871,2177,13.1,32.3,0.0,0.0,54.6,2069,64615,25392,15.0,16.8,29.8,18.6,23.9,9.1,18.6,27.5,3.0,60.1,7.6,1.8,0.0,44.7,5.3
36047030100,Kings,Brooklyn,2752,1176,1576,7.3,2.3,81.9,0.0,7.2,1831,44911,22181,23.4,36.5,20.9,34.4,29.2,6.0,9.5,26.1,0.0,59.7,12.5,0.0,1.6,40.3,18.5
36047030200,Kings,Brooklyn,4355,2249,2106,8.1,29.5,0.6,0.0,61.1,2662,60370,25458,15.8,16.8,37.4,25.1,15.4,6.2,15.8,21.3,8.3,62.2,4.8,1.3,2.1,47.5,11.9
36047030300,Kings,Brooklyn,5018,1964,3054,16.4,0.8,81.1,0.1,0.8,2649,19696,11493,53.3,73.4,17.4,43.9,27.0,4.2,7.4,13.8,3.9,77.9,2.1,0.0,2.3,46.3,16.9
36047030400,Kings,Brooklyn,3742,1800,1942,7.3,49.3,1.0,0.0,40.9,2394,37837,20304,21.3,28.0,39.3,19.2,22.2,8.6,10.8,21.4,5.4,64.7,4.6,2.8,1.3,46.9,9.2
36047030500,Kings,Brooklyn,5951,2731,3220,14.8,38.5,37.9,0.4,6.5,4773,65701,34188,19.3,19.3,55.6,16.2,21.4,1.6,5.2,6.8,1.7,79.2,3.5,6.5,2.3,42.0,7.0
36047030600,Kings,Brooklyn,2029,984,1045,7.9,47.1,0.3,0.0,42.9,1275,60132,24224,22.9,42.4,27.7,22.9,33.1,8.9,7.4,31.7,7.0,52.8,7.0,0.7,0.7,40.9,7.5
36047030700,Kings,Brooklyn,4304,1652,2652,23.2,1.9,73.0,0.0,1.0,2614,24706,15711,37.3,38.3,27.9,32.5,28.9,3.5,7.2,22.7,1.5,66.6,4.9,2.2,2.1,43.2,13.2
36047030800,Kings,Brooklyn,1898,949,949,17.5,67.4,1.2,0.0,12.4,1279,50189,25006,17.9,26.3,27.6,21.4,20.5,10.6,19.9,25.4,6.0,64.0,4.7,0.0,0.0,56.4,7.2
36047030900,Kings,Brooklyn,2134,1164,970,14.4,2.1,72.9,0.0,8.0,1161,29375,16396,40.6,57.1,17.7,29.9,28.8,13.2,10.3,12.7,3.9,71.2,10.8,0.0,1.4,43.6,11.4
36047031100,Kings,Brooklyn,2805,1138,1667,14.8,8.8,73.0,0.0,0.0,1795,41683,22102,29.4,31.6,33.4,28.0,25.6,7.8,5.2,10.9,3.7,79.6,3.5,0.0,2.3,40.7,9.8
36047031300,Kings,Brooklyn,4242,2044,2198,8.6,5.7,83.0,0.0,0.7,2882,34817,26973,26.7,36.0,36.7,23.8,19.2,10.2,10.1,20.0,0.6,64.1,3.1,2.1,10.2,43.8,8.2
36047031400,Kings,Brooklyn,4409,1878,2531,7.6,70.1,1.0,0.0,21.3,3334,40486,26636,20.7,33.2,41.4,15.5,25.0,6.9,11.2,40.3,2.5,51.3,4.8,0.0,1.0,43.0,8.6
36047031500,Kings,Brooklyn,4798,2327,2471,7.7,22.0,65.5,0.0,1.4,3168,54113,30708,26.1,45.8,51.5,16.9,13.9,5.4,12.4,6.9,0.2,76.8,1.0,4.8,10.4,46.2,16.8
36047031701,Kings,Brooklyn,3262,1432,1830,4.0,21.0,66.0,0.0,6.7,2308,50205,31517,16.5,19.8,37.0,29.3,26.0,1.9,5.8,12.3,2.1,68.5,6.9,5.9,4.3,41.8,8.7
36047031702,Kings,Brooklyn,3857,1692,2165,17.8,17.9,57.3,0.0,3.6,2718,53111,27904,19.3,25.9,36.5,30.8,22.6,6.1,4.0,9.3,1.6,76.5,4.0,4.2,4.3,42.8,11.9
36047031900,Kings,Brooklyn,3782,1895,1887,8.2,22.3,68.8,0.0,0.2,2091,40744,18929,29.5,53.2,34.1,18.6,29.6,8.5,9.2,15.2,1.9,69.5,11.2,0.0,2.2,35.9,19.5
36047032100,Kings,Brooklyn,5897,2777,3120,12.1,12.4,68.3,0.0,2.6,3349,41094,23368,23.4,18.4,30.3,33.2,24.4,3.9,8.3,8.8,0.3,82.5,4.0,3.0,1.5,39.0,12.5
36047032300,Kings,Brooklyn,3835,1681,2154,13.6,10.0,67.0,0.0,2.3,2478,53851,26225,16.0,19.6,38.8,28.9,21.4,3.2,7.7,12.7,3.8,67.8,10.7,0.5,4.4,40.3,16.5
36047032500,Kings,Brooklyn,6446,2868,3578,7.8,7.3,82.3,1.6,0.7,4515,43245,24032,18.2,29.0,25.7,36.5,23.5,6.6,7.7,18.1,0.0,70.6,7.1,1.0,3.1,42.9,14.7
36047032600,Kings,Brooklyn,6947,2828,4119,37.1,14.9,33.3,0.4,13.0,4330,20833,12587,40.7,45.3,18.0,34.7,18.3,10.9,18.1,17.5,1.6,66.8,12.7,0.2,1.2,43.5,21.7
36047032700,Kings,Brooklyn,2501,1155,1346,18.4,12.2,63.2,2.4,1.6,1866,47153,35028,20.6,37.1,40.5,27.9,18.3,8.0,5.2,19.5,2.2,66.7,5.5,4.0,2.0,43.7,11.5
36047032800,Kings,Brooklyn,2621,1371,1250,13.8,9.7,39.6,1.7,34.2,1914,45357,34860,24.7,25.7,27.0,26.1,22.5,6.8,17.7,21.9,2.1,61.4,12.3,0.0,2.2,50.3,19.8
36047032900,Kings,Brooklyn,5783,2581,3202,14.1,25.7,57.8,0.0,0.0,3443,47578,22164,19.7,12.9,34.8,26.5,14.8,13.8,10.2,24.7,6.4,59.6,5.8,0.0,3.5,52.1,23.0
36047033000,Kings,Brooklyn,4634,2085,2549,29.3,18.8,45.6,0.0,6.3,3009,23007,16528,41.3,49.8,27.8,32.6,20.0,8.4,11.3,17.5,5.0,68.7,7.4,1.4,0.0,55.1,27.7
36047033100,Kings,Brooklyn,4378,2302,2076,6.9,58.2,34.3,0.0,0.0,2744,39301,17347,14.3,13.1,40.3,31.6,21.0,3.6,3.5,15.0,2.7,37.9,35.5,0.0,8.8,34.9,13.3
36047033300,Kings,Brooklyn,4719,2469,2250,2.9,66.8,27.7,0.0,0.0,2622,44608,15247,15.2,12.7,43.8,21.3,25.8,3.2,5.9,22.4,0.8,44.2,28.7,1.9,2.0,30.9,9.1
36047033500,Kings,Brooklyn,3115,1627,1488,9.3,59.7,27.0,0.0,3.9,1753,61164,18792,16.4,21.3,42.1,16.3,28.8,5.8,7.0,22.3,5.1,53.1,17.4,0.7,1.4,36.7,11.2
36047033600,Kings,Brooklyn,4008,2036,1972,10.2,74.5,7.3,0.0,6.4,2522,62649,28423,11.0,4.7,43.1,25.0,19.7,5.8,6.4,41.0,9.5,36.2,5.1,2.5,5.6,46.3,11.0
36047033700,Kings,Brooklyn,3818,1955,1863,12.4,36.9,48.1,0.0,2.1,2356,48114,21927,18.5,16.9,31.1,23.6,26.1,7.4,11.8,15.5,2.5,64.7,9.4,3.0,5.0,41.6,9.8
36047033900,Kings,Brooklyn,4495,2227,2268,7.5,16.6,69.6,0.0,2.6,2553,34231,19445,32.4,46.6,35.2,27.8,21.5,6.7,8.7,10.5,6.1,72.9,7.8,0.7,2.0,40.5,9.9
36047034000,Kings,Brooklyn,2166,901,1265,17.9,36.2,38.8,0.0,6.1,1767,17574,12103,41.0,42.9,8.8,35.4,25.8,5.8,24.2,22.1,1.9,68.8,7.3,0.0,0.0,49.8,17.7
36047034100,Kings,Brooklyn,2803,1443,1360,10.1,10.4,73.3,0.0,0.0,1898,50417,24829,17.6,32.8,37.1,16.4,31.8,6.2,8.6,19.6,2.3,68.2,4.8,4.0,1.0,40.1,5.0
36047034200,Kings,Brooklyn,5748,2351,3397,22.7,31.7,36.6,0.0,4.5,4410,16656,16371,40.7,54.0,18.4,39.7,29.7,3.9,8.3,17.3,11.5,59.1,9.8,0.0,2.2,48.9,25.3
36047034300,Kings,Brooklyn,5097,2232,2865,31.6,2.9,58.4,1.2,4.3,3174,25019,19896,29.2,33.1,27.5,32.7,17.0,5.9,16.9,14.3,5.9,70.7,4.4,0.0,4.7,41.5,14.6
